Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams
DE,Cameron Heyward\HeywCa01,AFC,PIT,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,51,9.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DE,Cameron Jordan\JordCa00,NFC,NOR,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,37,15.5,0,PFW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm
DE,Joey Bosa%\BosaJo00,AFC,LAC,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,47,11.5,0,PFW: 1st Tm All-Conf. PFF: 2nd Tm SN: 1st Tm
DE,Danielle Hunter\HuntDa01,NFC,MIN,25,4,16,16,0,0,0,0,0,0,0,0,0,0,0,52,14.5,0,PFW: 1st Tm All-Conf. FW: 1st Tm
DE,Calais Campbell\CampCa99,AFC,JAX,33,11,16,16,0,0,0,0,0,0,0,0,0,0,0,37,6.5,0,PFW: 1st Tm All-Conf. PFF: 2nd Tm
DE,Josh Allen\AlleJo03,AFC,JAX,22,Rook,16,4,0,0,0,0,0,0,0,0,0,0,0,31,10.5,0,
DE,Nick Bosa%\BosaNi00,NFC,SFO,22,Rook,16,14,0,0,0,0,0,0,0,0,0,0,0,32,9.0,1,
DE,Frank Clark %\ClarFr01,AFC,KAN,26,4,14,11,0,0,0,0,0,0,0,0,0,0,0,27,8.0,1,
DE,Everson Griffen\GrifEv99,NFC,MIN,32,9,15,15,0,0,0,0,0,0,0,0,0,0,0,26,8.0,1,
DE,Melvin Ingram\IngrMe00,AFC,LAC,30,7,13,13,0,0,0,0,0,0,0,0,0,0,0,39,7.0,1,
DT,Aaron Donald%\DonaAa00,NFC,LAR,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,29,12.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DT,Grady Jarrett\JarrGr00,NFC,ATL,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,38,7.5,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
DT,Chris Jones%\JoneCh09,AFC,KAN,25,3,13,12,0,0,0,0,0,0,0,0,0,0,0,23,9.0,0,PFW: 1st Tm All-Conf.
DT,Jurrell Casey\CaseJu00,AFC,TEN,30,8,14,14,0,0,0,0,0,0,0,0,0,0,0,26,5.0,0,
DT,Kenny Clark\ClarKe01,NFC,GNB,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,31,6.0,0,
DT,Fletcher Cox\CoxxFl00,NFC,PHI,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,26,3.5,0,
NT,Geno Atkins\AtkiGe99,AFC,CIN,31,9,16,14,0,0,0,0,0,0,0,0,0,0,0,18,4.5,0,
OLB,T.J. Watt\WattT.00,AFC,PIT,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,35,14.5,2,PFW: 1st Tm All-Conf. AP: 1st Tm AP: 2nd Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
OLB,Matt Judon\JudoMa00,AFC,BAL,27,3,16,16,0,0,0,0,0,0,0,0,0,0,0,43,9.5,0,PFW: 1st Tm All-Conf.
OLB,Von Miller\MillVo00,AFC,DEN,30,8,15,15,0,0,0,0,0,0,0,0,0,0,0,33,8.0,0,
ILB,Darius Leonard\LeonDa00,AFC,IND,24,1,13,13,0,0,0,0,0,0,0,0,0,0,0,71,5.0,5,PFW: 1st Tm All-Conf. AP: 2nd Tm
LB,Chandler Jones\JoneCh03,NFC,ARI,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,42,19.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
LB,Bobby Wagner%\WagnBo00,NFC,SEA,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,86,3.0,1,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
LB,Eric Kendricks\KendEr00,NFC,MIN,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,70,0.5,0,AP: 1st Tm PFF: 1st Tm
LB,Za'Darius Smith\SmitZa00,NFC,GNB,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,41,13.5,0,PFF: 1st Tm
LB,Shaquil Barrett\BarrSh00,NFC,TAM,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,45,19.5,1,PFW: 1st Tm All-Conf. AP: 2nd Tm
LB,Luke Kuechly%\KuecLu00,NFC,CAR,28,7,16,16,0,0,0,0,0,0,0,0,0,0,0,81,0.0,2,AP: 2nd Tm PFF: 2nd Tm
LB,Tremaine Edmunds\EdmuTr01,AFC,BUF,21,1,16,16,0,0,0,0,0,0,0,0,0,0,0,66,1.5,1,
LB,Dont'a Hightower %\HighDo01,AFC,NWE,29,7,15,15,0,0,0,0,0,0,0,0,0,0,0,47,5.5,0,
LB,Khalil Mack%\MackKh00,NFC,CHI,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,40,8.5,0,
LB,Jaylon Smith\SmitJa05,NFC,DAL,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,83,2.5,1,
CB,Joe Haden\HadeJo99,AFC,PIT,30,9,16,16,0,0,0,0,0,0,0,0,0,0,0,59,0.0,5,
FS,Earl Thomas\ThomEa99,AFC,BAL,30,9,15,15,0,0,0,0,0,0,0,0,0,0,0,32,2.0,2,
LS,Morgan Cox\CoxxMo00,AFC,BAL,33,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
LS,Rick Lovato\LovaRi00,NFC,PHI,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,
DB,Stephon Gilmore\GilmSt00,AFC,NWE,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,44,0.0,6,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DB,Jamal Adams\AdamJa00,AFC,NYJ,24,2,14,14,0,0,0,0,0,0,0,0,0,0,0,61,6.5,1,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
DB,Minkah Fitzpatrick\FitzMi00,AFC,2TM,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,44,0.0,5,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
DB,Tre'Davious White\WhitTr01,AFC,BUF,24,2,15,15,0,0,0,0,0,0,0,0,0,0,0,48,1.0,6,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
DB,Marcus Peters %\PeteMa00,AFC,2TM,26,4,16,15,0,0,0,0,0,0,0,0,0,0,0,40,0.0,5,AP: 2nd Tm AP: 1st Tm PFF: 1st Tm
DB,Richard Sherman%\SherRi00,NFC,SFO,31,8,15,15,0,0,0,0,0,0,0,0,0,0,0,48,0.0,3,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm
DB,Marlon Humphrey\HumpMa00,AFC,BAL,23,2,16,15,0,0,0,0,0,0,0,0,0,0,0,53,0.0,3,AP: 1st Tm
DB,Harrison Smith\SmitHa00,NFC,MIN,30,7,15,15,0,0,0,0,0,0,0,0,0,0,0,65,1.0,3,PFW: 1st Tm All-Conf. PFF: 2nd Tm
DB,Marshon Lattimore %\LattMa01,NFC,NOR,23,2,14,14,0,0,0,0,0,0,0,0,0,0,0,46,0.0,1,PFW: 1st Tm All-Conf.
DB,Budda Baker\BakeBu00,NFC,ARI,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,104,0.5,0,
DB,Kyle Fuller\FullKy00,NFC,CHI,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,72,0.0,3,
DB,Shaquill Griffin\GrifSh00,NFC,SEA,24,2,14,14,0,0,0,0,0,0,0,0,0,0,0,45,0.0,0,
DB,Eddie Jackson\JackEd01,NFC,CHI,26,2,16,16,0,0,0,0,0,0,0,0,0,0,0,51,1.0,2,
DB,Jalen Ramsey%\RamsJa00,NFC,2TM,25,3,12,11,0,0,0,0,0,0,0,0,0,0,0,44,0.0,1,
DB,Xavier Rhodes\RhodXa00,NFC,MIN,29,6,15,15,0,0,0,0,0,0,0,0,0,0,0,54,0.0,0,
DB,Darius Slay\SlayDa00,NFC,DET,28,6,14,14,0,0,0,0,0,0,0,0,0,0,0,36,0.0,2,
K,Justin Tucker\TuckJu00,AFC,BAL,30,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
K,Wil Lutz\LutzWi00,NFC,NOR,25,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf.
P,Brett Kern\KernBr20,AFC,TEN,33,11,16,0,1,2,11,0,0,1,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
P,Tress Way\WayxTr00,NFC,WAS,29,5,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm
