Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams
RB,Marshawn Lynch %\LyncMa00,,SEA,27,6,16,16,0,0,0,0,0,301,1257,12,36,316,2,0,0.0,0,
RB,Alfred Morris +\MorrAl00,Sanders,WAS,25,1,16,16,0,0,0,0,0,276,1275,7,9,78,0,0,0.0,0,
RB,DeMarco Murray+\MurrDe00,Rice,DAL,25,2,14,14,0,0,0,0,0,217,1121,9,53,350,1,0,0.0,0,
FB,Mike Tolbert\TolbMi00,Rice,CAR,28,5,16,13,0,0,0,0,0,101,361,5,27,184,2,1,0.0,0,AP: 1st Tm PFF: 2nd Tm
FB,Marcel Reece\ReecMa00,Sanders,OAK,28,5,16,15,1,1,22,0,0,46,218,2,32,331,2,0,0.0,0,AP: 2nd Tm
WR,Calvin Johnson %\JohnCa00,,DET,28,6,14,14,0,0,0,0,0,0,0,0,84,1492,12,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
WR,Josh Gordon\GordJo02,Rice,CLE,22,1,14,14,0,0,0,0,0,5,88,0,87,1646,9,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
WR,Antonio Brown\BrowAn04,Sanders,PIT,25,3,16,14,1,1,15,0,0,7,4,0,110,1499,8,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm
WR,Brandon Marshall\MarsBr00,Rice,CHI,29,7,16,16,0,0,0,0,0,0,0,0,100,1295,12,0,0.0,0,PFW: 1st Tm All-Conf. PFF: 1st Tm
WR,A.J. Green\GreeA.00,Sanders,CIN,25,2,16,16,0,0,0,0,0,0,0,0,98,1426,11,0,0.0,0,AP: 2nd Tm
WR,Andre Johnson %\JohnAn02,,HOU,32,10,16,16,0,0,0,0,0,0,0,0,109,1407,5,0,0.0,0,PFF: 2nd Tm
WR,Demaryius Thomas%\ThomDe03,,DEN,26,3,16,16,0,0,0,0,0,0,0,0,92,1430,14,0,0.0,0,AP: 2nd Tm
WR,Dez Bryant\BryaDe01,Sanders,DAL,25,3,16,16,0,0,0,0,0,1,1,0,93,1233,13,0,0.0,0,
WR,Larry Fitzgerald+\FitzLa00,Rice,ARI,30,9,16,16,0,1,0,0,0,2,8,0,82,954,10,0,0.0,0,
WR,DeSean Jackson+\JackDe00,Sanders,PHI,27,5,16,16,0,0,0,0,0,3,2,0,82,1332,9,0,0.0,0,
WR,Alshon Jeffery+\JeffAl00,Rice,CHI,23,1,16,14,0,0,0,0,0,16,105,0,89,1421,7,0,0.0,0,
TE,Jimmy Graham\GrahJi00,Rice,NOR,27,3,16,12,0,0,0,0,0,0,0,0,86,1215,16,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
TE,Jordan Cameron\CameJo00,Sanders,CLE,25,2,15,14,0,0,0,0,0,0,0,0,80,917,7,0,0.0,0,PFW: 1st Tm All-Conf.
TE,Vernon Davis %\DaviVe00,,SFO,29,7,15,15,0,0,0,0,0,0,0,0,52,850,13,0,0.0,0,AP: 2nd Tm PFF: 2nd Tm
TE,Tony Gonzalez+\GonzTo00,Rice,ATL,37,16,16,16,0,0,0,0,0,0,0,0,83,859,8,0,0.0,0,
TE,Julius Thomas%\ThomJu00,,DEN,25,2,14,14,0,0,0,0,0,0,0,0,65,788,12,0,0.0,0,
TE,Jason Witten+\WittJa00,Sanders,DAL,31,10,16,16,0,0,0,0,0,0,0,0,73,851,8,0,0.0,0,
T,Joe Thomas\ThomJo28,Rice,CLE,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
T,Joe Staley %\StalJo20,,SFO,29,6,16,16,0,0,0,0,0,0,0,0,1,14,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm
T,Jason Peters %\PeteJa21,,PHI,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm
T,Tyron Smith\SmitTy00,Rice,DAL,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm SN: 1st Tm
T,Branden Albert\AlbeBr20,Sanders,KAN,29,5,12,12,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf.
T,Trent Williams\WillTr21,Sanders,WAS,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFF: 2nd Tm
T,Duane Brown+\BrowDu20,Sanders,HOU,28,5,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
T,Jordan Gross+\GrosJo20,Rice,CAR,33,10,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Evan Mathis+\MathEv20,Rice,PHI,32,8,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm
G,Louis Vasquez%\VasqLo20,,DEN,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm
G,Logan Mankins\MankLo20,Sanders,NWE,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm
G,Marshal Yanda\YandMa20,Sanders,BAL,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,SN: 1st Tm
G,Jahri Evans\EvanJa21,Rice,NOR,30,7,14,14,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,AP: 2nd Tm
G,Ben Grubbs\GrubBe20,Rice,NOR,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Mike Iupati%\IupaMi20,,SFO,26,3,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Kyle Long +\LongKy00,Sanders,CHI,25,Rook,16,16,0,0,0,0,0,0,0,0,1,-1,0,0,0.0,0,
C,Ryan Kalil\KaliRy20,Rice,CAR,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm
C,Alex Mack\MackAl20,Sanders,CLE,28,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm
C,Nick Mangold+\MangNi20,Rice,NYJ,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Mike Pouncey\PounMi00,Sanders,MIA,24,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Max Unger%\UngeMa20,,SEA,27,4,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
DE,Robert Quinn\QuinRo00,Rice,STL,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,50,19.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DE,J.J. Watt\WattJ.00,Sanders,HOU,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,65,10.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DE,Greg Hardy\HardGr99,Sanders,CAR,25,3,16,13,0,0,0,0,0,0,0,0,0,0,0,39,15.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
DE,Cameron Wake\WakeCa00,Rice,MIA,31,4,15,15,0,0,0,0,0,0,0,0,0,0,0,29,8.5,0,PFW: 1st Tm All-Conf.
DE,Mario Williams\WillMa22,Sanders,BUF,28,7,16,16,0,0,0,0,0,0,0,0,0,0,0,28,13.0,0,AP: 2nd Tm
DE,Cameron Jordan\JordCa00,Rice,NOR,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,29,12.5,0,
DT,Gerald McCoy\McCoGe99,Sanders,TAM,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,35,9.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DT,Ndamukong Suh\SuhxNd99,Sanders,DET,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,36,5.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm
DT,Marcell Dareus+\DareMa00,Rice,BUF,23,2,16,14,0,0,0,0,0,0,0,0,0,0,0,46,7.5,0,PFF: 1st Tm
DT,Kyle Williams\WillKy20,Rice,BUF,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,42,10.5,0,SN: 1st Tm
DT,Dontari Poe\PoexDo00,Sanders,KAN,23,1,15,15,0,0,0,0,0,0,0,0,0,0,0,43,4.5,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
DT,Justin Smith%\SmitJu20,,SFO,34,12,16,16,0,0,0,0,0,0,0,0,0,0,0,32,6.5,0,AP: 2nd Tm
DT,Jason Hatcher+\HatcJa20,Rice,DAL,31,7,15,15,0,0,0,0,0,0,0,0,0,0,0,34,11.0,0,
DT,Haloti Ngata%\NgatHa20,,BAL,29,7,15,15,0,0,0,0,0,0,0,0,0,0,0,23,1.5,0,
OLB,Robert Mathis\MathRo20,Rice,IND,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,44,19.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
OLB,Ahmad Brooks%\BrooAh21,,SFO,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,52,8.5,1,PFW: 1st Tm All-Conf. AP: 2nd Tm
OLB,Justin Houston\HousJu00,Rice,KAN,24,2,11,11,0,0,0,0,0,0,0,0,0,0,0,41,11.0,0,PFW: 1st Tm All-Conf. PFF: 2nd Tm
OLB,Tamba Hali\HaliTa20,Sanders,KAN,30,7,15,15,0,0,0,0,0,0,0,0,0,0,0,39,11.0,1,AP: 2nd Tm
OLB,John Abraham\AbraJo00,Rice,ARI,35,13,16,13,0,0,0,0,0,0,0,0,0,0,0,31,11.5,0,
OLB,Brian Orakpo+\OrakBr99,Sanders,WAS,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,43,10.0,1,
OLB,Terrell Suggs\SuggTe99,Sanders,BAL,31,10,16,16,0,0,0,0,0,0,0,0,0,0,0,47,10.0,0,
ILB,Luke Kuechly\KuecLu00,Sanders,CAR,22,1,16,16,0,0,0,0,0,0,0,0,0,0,0,93,2.0,4,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
ILB,NaVorro Bowman %\BowmNa99,,SFO,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,120,5.0,2,AP: 1st Tm PFF: 2nd Tm SN: 1st Tm
ILB,Patrick Willis%\WillPa98,,SFO,28,6,14,14,0,0,0,0,0,0,0,0,0,0,0,82,3.0,0,PFF: 1st Tm
ILB,Vontaze Burfict\BurfVo00,Rice,CIN,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,114,3.0,1,PFW: 1st Tm All-Conf. AP: 2nd Tm
ILB,Derrick Johnson +\JohnDe25,Rice,KAN,31,8,15,15,0,0,0,0,0,0,0,0,0,0,0,95,4.5,2,
ILB,Paul Posluszny+\PoluPa99,Sanders,JAX,29,6,15,15,0,0,0,0,0,0,0,0,0,0,0,122,3.0,2,
CB,Richard Sherman%\SherRi00,,SEA,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,38,0.0,8,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
CB,Patrick Peterson\PetePa00,Sanders,ARI,23,2,16,16,1,1,17,0,0,4,21,0,6,54,0,40,0.0,3,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm
CB,Joe Haden\HadeJo99,Rice,CLE,24,3,15,15,0,0,0,0,0,0,0,0,0,0,0,43,0.0,4,PFW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm
CB,Brent Grimes\GrimBr20,Sanders,MIA,30,6,16,16,0,0,0,0,0,0,0,0,0,0,0,52,0.0,4,PFW: 1st Tm All-Conf. PFF: 1st Tm
CB,Darrelle Revis\ReviDa99,Sanders,TAM,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,43,1.0,2,PFF: 1st Tm
CB,Aqib Talib%\TaliAq99,,NWE,27,5,13,13,0,0,0,0,0,0,0,0,0,0,0,35,0.0,4,AP: 2nd Tm
CB,Alterraun Verner\VernAl99,Rice,TEN,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,49,0.0,5,AP: 2nd Tm
CB,Antonio Cromartie+\CromAn20,Rice,NYJ,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,35,0.0,3,
CB,Brandon Flowers\FlowBr99,Rice,KAN,27,5,13,13,0,0,0,0,0,0,0,0,0,0,0,63,1.0,1,
CB,Tim Jennings+\JennTi20,Sanders,CHI,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,50,0.0,4,
SS,Eric Berry\BerrEr99,Sanders,KAN,25,3,15,15,0,0,0,0,0,0,0,0,0,0,0,66,3.5,3,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
SS,Kam Chancellor %\ChanKa99,,SEA,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,65,0.0,3,AP: 2nd Tm
SS,Antrel Rolle+\RollAn20,Rice,NYG,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,80,2.0,6,AP: 2nd Tm
SS,T.J. Ward+\WardT.99,Sanders,CLE,27,3,16,16,0,0,0,0,0,0,0,0,0,0,0,75,1.5,2,AP: 2nd Tm
SS,Troy Polamalu%\PolaTr99,,PIT,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,50,2.0,2,
FS,Earl Thomas%\ThomEa99,,SEA,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,78,0.0,5,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
FS,Eric Weddle\WeddEr99,Sanders,SDG,28,6,16,16,0,0,0,0,0,2,4,0,0,0,0,88,1.0,2,PFW: 1st Tm All-Conf. AP: 2nd Tm
FS,Jairus Byrd\ByrdJa99,Rice,BUF,27,4,11,9,0,0,0,0,0,0,0,0,0,0,0,37,1.0,4,AP: 2nd Tm
FS,Eric Reid+\ReidEr00,Rice,SFO,22,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,62,0.0,4,
LS,J.J. Jansen\JansJ.00,Sanders,CAR,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,
LS,Matt Overton\OverMa00,Rice,IND,28,1,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,
K,Justin Tucker\TuckJu00,Sanders,BAL,24,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
K,Matt Prater%\PratMa20,,DEN,29,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm
K,Stephen Gostkowski+\GostSt20,Rice,NWE,29,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
P,Johnny Hekker\HekkJo00,Rice,STL,23,1,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm
P,Brandon Fields\FielBr20,Sanders,MIA,29,6,16,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm
PR,Cordarrelle Patterson\PattCo00,Sanders,MIN,22,Rook,16,6,0,0,0,0,0,12,158,3,45,469,4,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
PR,Dexter McCluster\McClDe00,Rice,KAN,24,3,15,6,0,0,0,0,0,8,5,0,53,511,2,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
ST,Justin Bethel\BethJu00,Rice,ARI,23,1,16,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0,0,PFW: 1st Tm All-Conf. FW: 1st Tm PFF: 1st Tm
ST,Matthew Slater\SlatMa00,Sanders,NWE,28,5,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,PFW: 1st Tm All-Conf.
