Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams
QB,Tom Brady\BradTo00,AFC,NWE,33,10,16,16,324,492,3900,36,4,31,30,1,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
QB,Matt Ryan\RyanMa00,NFC,ATL,25,2,16,16,357,571,3705,28,9,46,122,0,0,0,0,0,0.0,0,PFF: 1st Tm
QB,Michael Vick\VickMi00,NFC,PHI,30,9,12,12,233,372,3018,21,6,100,676,9,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf.
QB,Drew Brees\BreeDr00,NFC,NOR,31,9,16,16,448,658,4620,33,22,18,-3,0,1,7,0,0,0.0,0,
QB,Matt Cassel+\CassMa00,AFC,KAN,28,5,15,15,262,450,3116,27,7,33,125,0,0,0,0,0,0.0,0,
QB,Peyton Manning\MannPe00,AFC,IND,34,12,16,16,450,679,4700,33,17,18,18,0,0,0,0,0,0.0,0,
QB,Philip Rivers\RivePh00,AFC,SDG,29,6,16,16,357,541,4710,30,13,29,52,0,0,0,0,0,0.0,0,
RB,Jamaal Charles\CharJa00,AFC,KAN,24,2,16,6,0,0,0,0,0,230,1467,5,45,468,3,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm
RB,Arian Foster\FostAr00,AFC,HOU,24,1,16,13,0,0,0,0,0,327,1616,16,66,604,2,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
RB,Maurice Jones-Drew\DrewMa00,AFC,JAX,25,4,14,14,0,1,0,0,1,299,1324,5,34,317,2,0,0.0,0,SN: 1st Tm
RB,Adrian Peterson\PeteAd01,NFC,MIN,25,3,15,15,0,0,0,0,0,283,1298,12,36,341,1,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
RB,Michael Turner\TurnMi00,NFC,ATL,28,6,16,15,0,0,0,0,0,334,1371,12,12,85,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm
