Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams
WR,Calvin Johnson\JohnCa00,NFC,DET,26,4,16,16,0,0,0,0,0,1,11,0,96,1681,16,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
WR,Wes Welker\WelkWe00,AFC,NWE,30,7,16,15,0,0,0,0,0,4,30,0,122,1569,9,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
WR,Larry Fitzgerald\FitzLa00,NFC,ARI,28,7,16,16,0,0,0,0,0,0,0,0,80,1411,8,0,0.0,0,AP: 2nd Tm PFF: 1st Tm
WR,Mike Wallace\WallMi00,AFC,PIT,25,2,16,14,0,0,0,0,0,5,57,0,72,1193,8,0,0.0,0,PFW: 1st Tm All-Conf.
WR,Steve Smith\SmitSt01,NFC,CAR,32,10,16,16,0,0,0,0,0,6,56,0,79,1394,7,0,0.0,0,PFF: 2nd Tm
WR,A.J. Green\GreeA.00,AFC,CIN,23,Rook,15,15,0,0,0,0,0,5,53,0,65,1057,7,0,0.0,0,
WR,Vincent Jackson+\JackVi00,AFC,SDG,28,6,16,16,0,0,0,0,0,3,51,0,60,1106,9,0,0.0,0,
WR,Greg Jennings\JennGr00,NFC,GNB,28,5,13,13,0,0,0,0,0,0,0,0,67,949,9,0,0.0,0,
WR,Brandon Marshall\MarsBr00,AFC,MIA,27,5,16,16,0,0,0,0,0,1,13,0,81,1214,6,0,0.0,0,
WR,Roddy White+\WhitRo00,NFC,ATL,30,6,16,16,0,0,0,0,0,0,0,0,100,1296,8,0,0.0,0,
TE,Rob Gronkowski\GronRo00,AFC,NWE,22,1,16,16,0,0,0,0,0,1,2,1,90,1327,17,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
TE,Jimmy Graham\GrahJi00,NFC,NOR,25,1,16,11,0,0,0,0,0,0,0,0,99,1310,11,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
TE,Antonio Gates\GateAn00,AFC,SDG,31,8,13,13,0,0,0,0,0,0,0,0,64,778,7,0,0.0,0,
TE,Tony Gonzalez\GonzTo00,NFC,ATL,35,14,16,16,0,0,0,0,0,0,0,0,80,875,7,0,0.0,0,
TE,Jermaine Gresham+\GresJe00,AFC,CIN,23,1,14,13,0,0,0,0,0,0,0,0,56,596,6,1,0.0,0,
T,Jason Peters\PeteJa21,NFC,PHI,29,7,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
T,Joe Thomas\ThomJo28,AFC,CLE,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm
T,Joe Staley\StalJo20,NFC,SFO,27,4,16,16,0,0,0,0,0,0,0,0,1,17,0,1,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm
T,Jermon Bushrod\BushJe20,NFC,NOR,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
T,Ryan Clady+\CladRy20,AFC,DEN,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
T,D'Brickashaw Ferguson\FergDB20,AFC,NYJ,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
T,Jake Long\LongJa20,AFC,MIA,26,3,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Carl Nicks\NickCa20,NFC,NOR,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
G,Jahri Evans\EvanJa21,NFC,NOR,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
G,Marshal Yanda\YandMa20,AFC,BAL,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm
G,Brian Waters\WateBr55,AFC,NWE,34,11,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf.
G,Logan Mankins\MankLo20,AFC,NWE,29,6,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm
G,Ben Grubbs+\GrubBe20,AFC,BAL,27,4,10,10,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,
G,Davin Joseph\JoseDa20,NFC,TAM,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,
G,Brandon Moore+\MoorBr20,AFC,NYJ,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Maurkice Pouncey\PounMa20,AFC,PIT,22,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm
C,Nick Mangold\MangNi20,AFC,NYJ,27,5,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm
C,Chris Myers+\MyerCh20,AFC,HOU,30,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFF: 1st Tm
C,Ryan Kalil\KaliRy20,NFC,CAR,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm
C,Scott Wells\WellSc20,NFC,GNB,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,
DE,Jared Allen\AlleJa22,NFC,MIN,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,48,22.0,1,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DE,Jason Pierre-Paul\PierJa99,NFC,NYG,22,1,16,12,0,0,0,0,0,0,0,0,0,0,0,66,16.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm
DE,Jason Babin\BabiJa20,NFC,PHI,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,35,18.0,0,SN: 1st Tm AP: 2nd Tm
DE,Andre Carter\CartAn20,AFC,NWE,32,10,14,14,0,0,0,0,0,0,0,0,0,0,0,31,10.0,0,PFW: 1st Tm All-Conf.
DE,Elvis Dumervil\DumeEl20,AFC,DEN,27,5,14,14,0,0,0,0,0,0,0,0,0,0,0,31,9.5,0,PFW: 1st Tm All-Conf.
DE,Dwight Freeney\FreeDw00,AFC,IND,31,9,16,15,0,0,0,0,0,0,0,0,0,0,0,13,8.5,0,
DE,Julius Peppers+\PeppJu99,NFC,CHI,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,33,11.0,0,
DE,Antonio Smith+\SmitAn22,AFC,HOU,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,19,6.5,0,
DT,Haloti Ngata\NgatHa20,AFC,BAL,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,37,5.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
DT,Justin Smith\SmitJu20,NFC,SFO,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,45,7.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm
DT,Geno Atkins+\AtkiGe99,AFC,CIN,23,1,16,15,0,0,0,0,0,0,0,0,0,0,0,26,7.5,0,AP: 2nd Tm PFF: 1st Tm
DT,Jay Ratliff\RatlJa20,NFC,DAL,30,6,16,16,0,0,0,0,0,0,0,0,0,0,0,29,2.0,0,PFW: 1st Tm All-Conf. PFF: 2nd Tm
DT,Vince Wilfork\WilfVi20,AFC,NWE,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,29,3.5,2,PFW: 1st Tm All-Conf. AP: 2nd Tm
DT,Richard Seymour\SeymRi00,AFC,OAK,32,10,16,15,0,0,0,0,0,0,0,0,0,0,0,23,6.0,0,AP: 2nd Tm PFF: 2nd Tm
DT,B.J. Raji\RajiBJ99,NFC,GNB,25,2,16,16,0,0,0,0,0,1,1,1,0,0,0,14,3.0,0,
DT,Paul Soliai+\SoliPa99,AFC,MIA,28,4,16,12,0,0,0,0,0,0,0,0,0,0,0,19,0.0,0,
OLB,Terrell Suggs\SuggTe99,AFC,BAL,29,8,16,16,0,0,0,0,0,0,0,0,0,0,0,50,14.0,2,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
OLB,DeMarcus Ware\WareDe99,NFC,DAL,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,48,19.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
OLB,Von Miller\MillVo00,AFC,DEN,22,Rook,15,15,0,0,0,0,0,0,0,0,0,0,0,50,11.5,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm
OLB,Clay Matthews\MattCl99,NFC,GNB,25,2,15,15,0,0,0,0,0,0,0,0,0,0,0,37,6.0,3,PFW: 1st Tm All-Conf. PFF: 2nd Tm
OLB,Tamba Hali\HaliTa20,AFC,KAN,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,48,12.0,0,AP: 2nd Tm PFF: 2nd Tm
OLB,Lance Briggs\BrigLa99,NFC,CHI,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,86,0.0,1,
OLB,Chad Greenway+\GreeCh99,NFC,MIN,28,4,16,16,0,0,0,0,0,0,0,0,0,0,0,89,2.0,0,
OLB,James Harrison+\HarrJa23,AFC,PIT,33,9,11,11,0,0,0,0,0,0,0,0,0,0,0,48,9.0,0,
ILB,Patrick Willis\WillPa98,NFC,SFO,26,4,13,13,0,0,0,0,0,0,0,0,0,0,0,74,2.0,1,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
ILB,Derrick Johnson\JohnDe25,AFC,KAN,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,104,2.0,2,AP: 1st Tm PFF: 2nd Tm
ILB,Ray Lewis\LewiRa00,AFC,BAL,36,15,12,12,0,0,0,0,0,0,0,0,0,0,0,72,2.0,1,PFF: 1st Tm
ILB,London Fletcher+\FletLo20,NFC,WAS,36,13,16,16,0,0,0,0,0,0,0,0,0,0,0,96,1.5,2,AP: 2nd Tm
ILB,Brian Urlacher\UrlaBr00,NFC,CHI,33,11,16,16,0,0,0,0,0,0,0,0,0,0,0,84,0.0,3,
CB,Darrelle Revis\ReviDa99,AFC,NYJ,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,41,0.0,4,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
CB,Johnathan Joseph\JoseJo20,AFC,HOU,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,40,0.0,4,PFW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 1st Tm
CB,Charles Woodson\WoodCh00,NFC,GNB,35,13,15,15,0,0,0,0,0,0,0,0,0,0,0,63,2.0,7,PFW: 1st Tm All-Conf. AP: 1st Tm SN: 1st Tm
CB,Carlos Rogers\RogeCa20,NFC,SFO,30,6,16,16,0,0,0,0,0,0,0,0,0,0,0,40,0.0,6,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
CB,Champ Bailey\BailCh00,AFC,DEN,33,12,13,13,0,0,0,0,0,0,0,0,0,0,0,35,0.0,2,
CB,Brandon Browner+\BrowBr00,NFC,SEA,27,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,51,0.0,6,
CB,Charles Tillman\TillCh20,NFC,CHI,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,83,1.0,3,
SS,Troy Polamalu\PolaTr99,AFC,PIT,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,64,1.0,2,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
SS,Adrian Wilson\WilsAd99,NFC,ARI,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,48,0.0,1,PFF: 2nd Tm
SS,Brian Dawkins+\DawkBr00,AFC,DEN,38,15,14,12,0,0,0,0,0,0,0,0,0,0,0,38,3.0,0,
FS,Eric Weddle\WeddEr99,AFC,SDG,26,4,16,16,0,0,0,0,0,1,10,0,0,0,0,70,0.0,7,AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
FS,Ed Reed\ReedEd00,AFC,BAL,33,9,16,16,0,0,0,0,0,0,0,0,0,0,0,44,1.0,3,PFW: 1st Tm All-Conf. AP: 2nd Tm
FS,Earl Thomas\ThomEa99,NFC,SEA,22,1,16,16,0,0,0,0,0,0,0,0,0,0,0,69,0.0,2,PFW: 1st Tm All-Conf. AP: 2nd Tm
FS,Dashon Goldson\GoldDa99,NFC,SFO,27,4,14,14,0,0,0,0,0,0,0,0,0,0,0,55,0.0,6,PFW: 1st Tm All-Conf.
FS,Kam Chancellor +\ChanKa99,NFC,SEA,23,1,15,15,0,0,0,0,0,0,0,0,0,0,0,75,1.0,4,
FS,Ryan Clark+\ClarRy20,AFC,PIT,32,9,16,16,0,0,0,0,0,0,0,0,0,0,0,71,1.0,1,
LS,Jon Condo\CondJo20,AFC,OAK,30,6,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,
LS,Brian Jennings\JennBr00,NFC,SFO,35,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
K,David Akers\akersdav01,NFC,SFO,37,13,16,0,1,1,14,1,0,0,0,0,0,0,0,2,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm
K,Sebastian Janikowski\janikseb01,AFC,OAK,33,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm
P,Andy Lee\LeexAn20,NFC,SFO,29,7,16,0,0,0,0,0,0,1,-18,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
P,Shane Lechler\LechSh20,AFC,OAK,35,11,16,0,1,3,35,1,0,0,0,0,0,0,0,1,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
KR,Patrick Peterson\PetePa00,NFC,ARI,21,Rook,16,16,0,0,0,0,0,1,0,0,1,-1,0,59,1.0,2,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
KR,Antonio Brown\BrowAn04,AFC,PIT,23,1,16,3,0,0,0,0,0,7,41,0,69,1108,2,1,0.0,0,
ST,Matthew Slater\SlatMa00,AFC,NWE,26,3,16,3,0,0,0,0,0,0,0,0,1,46,0,18,0.0,0,PFW: 1st Tm All-Conf. FW: 1st Tm
ST,Corey Graham\GrahCo99,NFC,CHI,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0,3,PFW: 1st Tm All-Conf. PFF: 2nd Tm
ST,Montell Owens+\OwenMo01,AFC,JAX,27,5,13,0,0,0,0,0,0,10,39,0,2,2,0,7,0.0,0,
