Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams
T,Eric Fisher\FishEr00,AFC,KAN,29,7,15,15,0,0,0,0,0,0,0,0,1,2,1,0,0.0,0,
T,Laremy Tunsil\TunsLa00,AFC,HOU,26,4,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
T,Trent Williams\WillTr21,NFC,SFO,32,10,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Joel Bitonio\BitoJo00,AFC,CLE,29,6,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,
G,David DeCastro\DeCaDa00,AFC,PIT,30,8,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Elgton Jenkins\JenkEl00,NFC,GNB,25,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Quenton Nelson\NelsQu00,AFC,IND,24,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Andrus Peat\PeatAn00,NFC,NOR,27,5,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Brandon Scherff\ScheBr00,NFC,WAS,29,5,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Jason Kelce\KelcJa00,NFC,PHI,33,9,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Ryan Kelly\KellRy00,AFC,IND,27,4,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Maurkice Pouncey\PounMa20,AFC,PIT,31,10,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Frank Ragnow\RagnFr00,NFC,DET,24,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
DE,Joey Bosa\BosaJo00,AFC,LAC,25,4,12,10,0,0,0,0,0,0,0,0,0,0,0,29,7.5,0,
DE,Frank Clark\ClarFr01,AFC,KAN,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,21,6.0,0,
DE,Myles Garrett\GarrMy00,AFC,CLE,25,3,13,13,0,0,0,0,0,0,0,0,0,0,0,30,12.0,0,
DE,Brandon Graham\GrahBr99,NFC,PHI,32,10,15,15,0,0,0,0,0,0,0,0,0,0,0,35,8.0,0,
DE,Cameron Jordan\JordCa00,NFC,NOR,31,9,15,15,0,0,0,0,0,0,0,0,0,0,0,33,7.5,0,
DE,Chase Young\YounCh04,NFC,WAS,21,Rook,14,14,0,0,0,0,0,0,0,0,0,0,0,30,6.5,0,
DT,Calais Campbell\CampCa99,AFC,BAL,34,12,11,11,0,0,0,0,0,0,0,0,0,0,0,18,4.0,0,
DT,Fletcher Cox\CoxxFl00,NFC,PHI,30,8,15,15,0,0,0,0,0,0,0,0,0,0,0,28,6.5,0,
DT,Aaron Donald\DonaAa00,NFC,LAR,29,6,15,15,0,0,0,0,0,0,0,0,0,0,0,24,13.5,0,
DT,Cameron Heyward\HeywCa01,AFC,PIT,31,9,15,15,0,0,0,0,0,0,0,0,0,0,0,30,4.0,1,
DT,Grady Jarrett\JarrGr00,NFC,ATL,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,26,4.0,0,
DT,Chris Jones\JoneCh09,AFC,KAN,26,4,14,14,0,0,0,0,0,0,0,0,0,0,0,23,7.5,0,
OLB,Bradley Chubb\ChubBr00,AFC,DEN,24,2,14,14,0,0,0,0,0,0,0,0,0,0,0,26,7.5,0,
OLB,Matt Judon\JudoMa00,AFC,BAL,28,4,13,13,0,0,0,0,0,0,0,0,0,0,0,29,6.0,0,
OLB,Khalil Mack\MackKh00,NFC,CHI,29,6,15,15,0,0,0,0,0,0,0,0,0,0,0,26,8.0,1,
OLB,Jason Pierre-Paul\PierJa99,NFC,TAM,31,10,15,15,0,0,0,0,0,0,0,0,0,0,0,31,9.5,2,
OLB,Za'Darius Smith\SmitZa00,NFC,GNB,28,5,15,15,0,0,0,0,0,0,0,0,0,0,0,34,12.5,0,
OLB,T.J. Watt\WattT.00,AFC,PIT,26,3,15,15,0,0,0,0,0,0,0,0,0,0,0,43,15.0,1,
ILB,Tremaine Edmunds\EdmuTr01,AFC,BUF,22,2,14,14,0,0,0,0,0,0,0,0,0,0,0,72,1.0,0,
ILB,Darius Leonard\LeonDa00,AFC,IND,25,2,13,13,0,0,0,0,0,0,0,0,0,0,0,78,2.0,0,
ILB,Bobby Wagner\WagnBo00,NFC,SEA,30,8,15,15,0,0,0,0,0,0,0,0,0,0,0,78,3.0,0,
ILB,Fred Warner\WarnFr00,NFC,SFO,24,2,15,15,0,0,0,0,0,0,0,0,0,0,0,71,0.0,2,
CB,Jaire Alexander\AlexJa00,NFC,GNB,23,2,14,14,0,0,0,0,0,0,0,0,0,0,0,38,1.0,1,
CB,James Bradberry\BradJa00,NFC,NYG,27,4,14,14,0,0,0,0,0,0,0,0,0,0,0,40,0.0,3,
CB,Stephon Gilmore\GilmSt00,AFC,NWE,30,8,11,11,0,0,0,0,0,0,0,0,0,0,0,30,0.0,1,
CB,Xavien Howard\HowaXa00,AFC,MIA,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,36,0.0,9,
CB,Marlon Humphrey\HumpMa00,AFC,BAL,24,3,14,14,0,0,0,0,0,0,0,0,0,0,0,69,2.5,1,
CB,Marshon Lattimore\LattMa01,NFC,NOR,24,3,13,13,0,0,0,0,0,0,0,0,0,0,0,52,0.0,1,
CB,Jalen Ramsey\RamsJa00,NFC,LAR,26,4,14,14,0,0,0,0,0,0,0,0,0,0,0,31,0.0,1,
CB,Tre'Davious White\WhitTr01,AFC,BUF,25,3,14,14,0,0,0,0,0,0,0,0,0,0,0,44,1.5,3,
SS,Jamal Adams\AdamJa00,NFC,SEA,25,3,11,11,0,0,0,0,0,0,0,0,0,0,0,56,9.5,0,
SS,Budda Baker\BakeBu00,NFC,ARI,24,3,14,14,0,0,0,0,0,0,0,0,0,0,0,86,2.0,2,
SS,Tyrann Mathieu\MathTy00,AFC,KAN,28,7,15,15,0,0,0,0,0,0,0,0,0,0,0,48,0.0,6,
FS,Quandre Diggs\DiggQu00,NFC,SEA,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,37,0.0,5,
FS,Minkah Fitzpatrick\FitzMi00,AFC,PIT,24,2,15,15,0,0,0,0,0,0,0,0,0,0,0,56,0.0,4,
FS,Justin Simmons\SimmJu00,AFC,DEN,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,75,0.0,4,
LS,Morgan Cox\CoxxMo00,AFC,BAL,34,10,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,
LS,Tyler Ott\OttxTy00,NFC,SEA,28,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
K,Younghoe Koo\KooxYo00,NFC,ATL,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
K,Justin Tucker\TuckJu00,AFC,BAL,31,8,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,
P,Jake Bailey\BailJa00,AFC,NWE,23,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,
P,Jack Fox\FoxxJa01,NFC,DET,24,Rook,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,
RET,Cordarrelle Patterson\PattCo00,NFC,CHI,29,7,15,3,0,0,0,0,0,60,214,1,21,132,0,3,0.0,0,
RET,Andre Roberts\RobeAn00,AFC,BUF,32,10,15,0,0,0,0,0,0,1,-3,0,4,34,0,0,0.0,0,
ST,Nick Bellore\BellNi01,NFC,SEA,31,9,15,0,0,0,0,0,0,1,5,0,1,9,0,9,0.0,0,
ST,Matthew Slater\SlatMa00,AFC,NWE,35,12,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,
