Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams
WR,Brandon Marshall%\MarsBr00,NFC,CHI,28,6,16,16,0,0,0,0,0,1,-2,0,118,1508,11,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
WR,Andre Johnson\JohnAn02,AFC,HOU,31,9,16,16,0,0,0,0,0,0,0,0,112,1598,4,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm
WR,Reggie Wayne\WaynRe00,AFC,IND,34,11,16,15,0,0,0,0,0,1,-5,0,106,1355,5,0,0.0,0,PFF: 1st Tm
WR,A.J. Green\GreeA.00,AFC,CIN,24,1,16,16,0,0,0,0,0,4,38,0,97,1350,11,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
WR,Vincent Jackson+\JackVi00,NFC,TAM,29,7,16,16,0,0,0,0,0,0,0,0,72,1384,8,1,0.0,0,PFF: 2nd Tm
WR,Victor Cruz\CruzVi00,NFC,NYG,26,2,16,16,0,0,0,0,0,0,0,0,86,1092,10,0,0.0,0,
WR,Larry Fitzgerald+\FitzLa00,NFC,ARI,29,8,16,16,0,0,0,0,0,0,0,0,71,798,4,0,0.0,0,
WR,Julio Jones\JoneJu02,NFC,ATL,23,1,16,15,0,0,0,0,0,6,30,0,79,1198,10,0,0.0,0,
WR,Demaryius Thomas+\ThomDe03,AFC,DEN,25,2,16,16,0,0,0,0,0,0,0,0,94,1434,10,0,0.0,0,
WR,Wes Welker%\WelkWe00,AFC,NWE,31,8,16,12,0,0,0,0,0,2,20,0,118,1354,6,1,0.0,0,
TE,Rob Gronkowski %\GronRo00,AFC,NWE,23,2,11,11,0,0,0,0,0,0,0,0,55,790,11,0,0.0,0,PFW: 1st Tm All-Conf. FW: 1st Tm PFF: 1st Tm
TE,Jason Witten\WittJa00,NFC,DAL,30,9,16,16,0,0,0,0,0,0,0,0,110,1039,3,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm
TE,Tony Gonzalez%\GonzTo00,NFC,ATL,36,15,16,16,0,0,0,0,0,0,0,0,93,930,8,0,0.0,0,AP: 1st Tm
TE,Owen Daniels+\DaniOw00,AFC,HOU,30,6,15,14,0,0,0,0,0,0,0,0,62,716,6,0,0.0,0,
TE,Jermaine Gresham+\GresJe00,AFC,CIN,24,2,16,15,0,0,0,0,0,0,0,0,64,737,5,0,0.0,0,
TE,Heath Miller%\MillHe00,AFC,PIT,30,7,15,15,0,0,0,0,0,0,0,0,71,816,8,0,0.0,0,
TE,Kyle Rudolph +\RudoKy00,NFC,MIN,23,1,16,16,0,0,0,0,0,0,0,0,53,493,9,0,0.0,0,
T,Duane Brown\BrowDu20,AFC,HOU,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm
T,Ryan Clady%\CladRy20,AFC,DEN,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
T,Joe Thomas\ThomJo28,AFC,CLE,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm SN: 1st Tm
T,Joe Staley %\StalJo20,NFC,SFO,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
T,Russell Okung\OkunRu20,NFC,SEA,24,2,15,15,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf.
T,Jermon Bushrod+\BushJe20,NFC,NOR,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
T,Matt Kalil+\KaliMa00,NFC,MIN,23,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
T,Andrew Whitworth+\WhitAn20,AFC,CIN,31,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
T,Trent Williams%\WillTr21,NFC,WAS,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,
G,Mike Iupati%\IupaMi20,NFC,SFO,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
G,Marshal Yanda %\YandMa20,AFC,BAL,28,5,14,14,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 1st Tm
G,Jahri Evans\EvanJa21,NFC,NOR,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm SN: 1st Tm
G,Logan Mankins%\MankLo20,AFC,NWE,30,7,10,10,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm
G,Zane Beadles+\BeadZa20,AFC,DEN,26,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Richie Incognito+\IncoRi20,AFC,MIA,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Josh Sitton+\SittJo20,NFC,GNB,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,
G,Wade Smith\SmitWa21,AFC,HOU,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,
G,Chris Snee\SneeCh20,NFC,NYG,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Maurkice Pouncey\PounMa20,AFC,PIT,23,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm SN: 1st Tm
C,Max Unger\UngeMa20,NFC,SEA,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 1st Tm PFF: 2nd Tm
C,Chris Myers\MyerCh20,AFC,HOU,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf.
C,Jeff Saturday\SatuJe55,NFC,GNB,37,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
DE,Cameron Wake\WakeCa00,AFC,MIA,30,3,16,16,0,0,0,0,0,0,0,0,0,0,0,38,15.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DE,J.J. Watt\WattJ.00,AFC,HOU,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,69,20.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DE,Julius Peppers\PeppJu99,NFC,CHI,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,32,11.5,0,PFW: 1st Tm All-Conf. AP: 2nd Tm
DE,Jared Allen\AlleJa22,NFC,MIN,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,36,12.0,0,PFW: 1st Tm All-Conf.
DE,Elvis Dumervil\DumeEl20,AFC,DEN,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,32,11.0,0,
DE,Jason Pierre-Paul\PierJa99,NFC,NYG,23,2,16,15,0,0,0,0,0,0,0,0,0,0,0,43,6.5,1,
DT,Geno Atkins\AtkiGe99,AFC,CIN,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,39,12.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DT,Vince Wilfork%\WilfVi20,AFC,NWE,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,29,3.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm
DT,Justin Smith%\SmitJu20,NFC,SFO,33,11,14,14,0,0,0,0,0,0,0,0,0,0,0,47,3.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm
DT,Gerald McCoy\McCoGe99,NFC,TAM,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,23,5.0,0,PFW: 1st Tm All-Conf. PFF: 2nd Tm
DT,Haloti Ngata%\NgatHa20,AFC,BAL,28,6,14,14,0,0,0,0,0,0,0,0,0,0,0,33,5.0,0,AP: 2nd Tm
DT,Ndamukong Suh+\SuhxNd99,NFC,DET,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,24,8.0,0,AP: 2nd Tm
DT,Henry Melton\MeltHe99,NFC,CHI,26,3,14,14,0,0,0,0,0,0,0,0,0,0,0,32,6.0,0,
DT,Randy Starks+\StarRa20,AFC,MIA,29,8,16,16,0,0,0,0,0,0,0,0,0,0,0,18,4.5,1,
DT,Kyle Williams+\WillKy20,AFC,BUF,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,27,5.0,0,
OLB,Von Miller%\MillVo00,AFC,DEN,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,55,18.5,1,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
OLB,Aldon Smith%\SmitAl04,NFC,SFO,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,50,19.5,1,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
OLB,DeMarcus Ware%\WareDe99,NFC,DAL,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,33,11.5,0,AP: 2nd Tm SN: 1st Tm
OLB,Clay Matthews%\MattCl99,NFC,GNB,26,3,12,12,0,0,0,0,0,0,0,0,0,0,0,32,13.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
OLB,Chad Greenway+\GreeCh99,NFC,MIN,29,5,16,16,0,0,0,0,0,0,0,0,0,0,0,98,3.0,1,AP: 2nd Tm
OLB,Tamba Hali\HaliTa20,AFC,KAN,29,6,15,15,0,0,0,0,0,0,0,0,0,0,0,43,9.0,0,
OLB,Justin Houston+\HousJu00,AFC,KAN,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,53,10.0,1,
OLB,Ryan Kerrigan+\KerrRy00,NFC,WAS,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,42,8.5,1,
OLB,Robert Mathis\MathRo20,AFC,IND,31,9,12,12,0,0,0,0,0,0,0,0,0,0,0,22,8.0,1,
OLB,Anthony Spencer+\SpenAn99,NFC,DAL,28,5,14,14,0,0,0,0,0,0,0,0,0,0,0,55,11.0,0,
ILB,Patrick Willis%\WillPa98,NFC,SFO,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,88,0.5,2,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm
ILB,Derrick Johnson\JohnDe25,AFC,KAN,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,109,2.0,0,PFW: 1st Tm All-Conf. PFF: 1st Tm
ILB,Jerod Mayo\MayoJe99,AFC,NWE,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,88,3.0,1,PFW: 1st Tm All-Conf. PFF: 1st Tm
ILB,NaVorro Bowman %\BowmNa99,NFC,SFO,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,96,2.0,1,AP: 1st Tm
ILB,Daryl Washington+\WashDa99,NFC,ARI,26,2,16,16,0,0,0,0,0,0,0,0,0,0,0,108,9.0,1,AP: 2nd Tm PFF: 2nd Tm
ILB,London Fletcher+\FletLo20,NFC,WAS,37,14,16,16,0,0,0,0,0,0,0,0,0,0,0,78,3.0,5,AP: 2nd Tm
CB,Charles Tillman\TillCh20,NFC,CHI,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,75,0.0,3,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
CB,Champ Bailey\BailCh00,AFC,DEN,34,13,16,15,0,0,0,0,0,0,0,0,0,0,0,61,0.0,2,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
CB,Antonio Cromartie\CromAn20,AFC,NYJ,28,6,16,16,0,0,0,0,0,0,0,0,1,-2,0,30,0.0,3,PFW: 1st Tm All-Conf. PFF: 2nd Tm
CB,Tim Jennings\JennTi20,NFC,CHI,29,6,14,14,0,0,0,0,0,0,0,0,0,0,0,55,0.0,9,AP: 2nd Tm
CB,Johnathan Joseph\JoseJo20,AFC,HOU,28,6,14,14,0,0,0,0,0,0,0,0,0,0,0,52,0.0,2,
CB,Patrick Peterson\PetePa00,NFC,ARI,22,1,16,16,0,0,0,0,0,2,13,0,3,11,0,52,0.0,7,
SS,Eric Berry\BerrEr99,AFC,KAN,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,73,0.0,1,
SS,LaRon Landry\LandLa99,AFC,NYJ,28,5,16,15,0,0,0,0,0,0,0,0,0,0,0,76,0.0,2,
SS,William Moore+\MoorWi99,NFC,ATL,27,3,12,12,0,0,0,0,0,0,0,0,0,0,0,59,1.0,4,
SS,Donte Whitner%\WhitDo20,NFC,SFO,27,6,16,16,0,0,0,0,0,0,0,0,0,0,0,61,0.0,1,
FS,Earl Thomas\ThomEa99,NFC,SEA,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,42,0.0,3,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
FS,Jairus Byrd +\ByrdJa99,AFC,BUF,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,53,0.0,5,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm SN: 1st Tm
FS,Dashon Goldson%\GoldDa99,NFC,SFO,28,5,16,16,0,0,0,0,0,1,31,0,0,0,0,55,0.0,3,PFW: 1st Tm All-Conf. AP: 1st Tm
FS,Thomas DeCoud+\DeCoTh99,NFC,ATL,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,62,1.0,6,
FS,Ed Reed%\ReedEd00,AFC,BAL,34,10,16,16,0,0,0,0,0,0,0,0,0,0,0,49,0.0,4,
LS,John Denney\DennJo20,AFC,MIA,34,7,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,
LS,Don Muhlbach\MuhlDo20,NFC,DET,31,8,16,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,
K,Blair Walsh\WalsBl00,NFC,MIN,22,Rook,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm
K,Phil Dawson\dawsophi01,AFC,CLE,37,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm
P,Thomas Morstead\MorsTh00,NFC,NOR,26,3,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,AP: 2nd Tm PFF: 1st Tm SN: 1st Tm
P,Dustin Colquitt\ColqDu20,AFC,KAN,30,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. PFF: 2nd Tm
KR,Jacoby Jones%\JoneJa03,AFC,BAL,28,5,16,3,0,0,0,0,0,1,6,0,30,406,1,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
KR,Leon Washington\WashLe00,NFC,SEA,30,6,16,0,0,0,0,0,0,23,83,1,4,31,0,0,0.0,0,PFW: 1st Tm All-Conf.
KR,Josh Cribbs+\CribJo01,AFC,CLE,29,7,16,2,0,0,0,0,0,6,42,0,7,63,0,8,0.0,0,
ST,Matthew Slater\SlatMa00,AFC,NWE,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,0,PFW: 1st Tm All-Conf. FW: 1st Tm
ST,Lorenzo Alexander\AlexLo99,NFC,WAS,29,5,16,0,0,0,0,0,0,0,0,0,0,0,0,34,2.5,0,PFW: 1st Tm All-Conf.
