Pos,Player,Conf,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams
RB,Melvin Gordon+\GordMe00,AFC,SDG,23,1,13,11,0,0,0,0,0,254,997,10,41,419,2,0,0.0,0,
RB,Jordan Howard\HowaJo00,NFC,CHI,22,Rook,15,13,0,0,0,0,0,252,1313,6,29,298,1,0,0.0,0,
RB,LeSean McCoy%\McCoLe01,AFC,BUF,28,7,15,15,0,0,0,0,0,234,1267,13,50,356,1,0,0.0,0,
RB,Darren Sproles\SproDa00,NFC,PHI,33,11,15,5,0,0,0,0,0,94,438,2,52,427,2,1,0.0,0,
FB,Kyle Juszczyk\JuszKy00,AFC,BAL,25,3,16,7,0,0,0,0,0,5,22,1,37,266,0,3,0.0,0,PFF: 1st Tm
FB,Mike Tolbert\TolbMi00,NFC,CAR,31,8,16,2,0,0,0,0,0,35,114,0,10,72,1,1,0.0,0,
WR,Tyreek Hill\HillTy00,AFC,KAN,22,Rook,16,1,0,0,0,0,0,24,267,3,61,593,6,4,0.0,0,PFW: 1st Tm All-Conf. PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
WR,Julio Jones %\JoneJu02,NFC,ATL,27,5,14,14,0,0,0,0,0,0,0,0,83,1409,6,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
WR,Antonio Brown %\BrowAn04,AFC,PIT,28,6,15,15,0,0,0,0,0,3,9,0,106,1284,12,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
WR,Mike Evans\EvanMi00,NFC,TAM,23,2,16,16,0,0,0,0,0,0,0,0,96,1321,12,0,0.0,0,PFF: 1st Tm AP: 2nd Tm
WR,Odell Beckham Jr.\BeckOd00,NFC,NYG,24,2,16,16,0,0,0,0,0,1,9,0,101,1367,10,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
WR,T.Y. Hilton\HiltT.00,AFC,IND,27,4,16,16,0,0,0,0,0,0,0,0,91,1448,6,0,0.0,0,PFW: 1st Tm All-Conf. PFF: 2nd Tm
WR,Doug Baldwin\BaldDo00,NFC,SEA,28,5,16,15,1,1,15,1,0,3,2,0,94,1128,7,0,0.0,0,
WR,Dez Bryant\BryaDe01,NFC,DAL,28,6,13,13,1,1,10,1,0,0,0,0,50,796,8,0,0.0,0,
WR,Amari Cooper\CoopAm00,AFC,OAK,22,1,16,14,0,0,0,0,0,1,0,0,83,1153,5,0,0.0,0,
WR,Larry Fitzgerald%\FitzLa00,NFC,ARI,33,12,16,16,0,1,0,0,0,2,5,0,107,1023,6,0,0.0,0,
WR,A.J. Green%\GreeA.00,AFC,CIN,28,5,10,10,0,0,0,0,0,0,0,0,66,964,4,0,0.0,0,
WR,Jarvis Landry\LandJa00,AFC,MIA,24,2,16,16,0,1,0,0,0,5,17,0,94,1136,4,1,0.0,0,
WR,Emmanuel Sanders\SandEm00,AFC,DEN,29,6,16,16,0,0,0,0,0,1,4,0,79,1032,5,0,0.0,0,
WR,Demaryius Thomas\ThomDe03,AFC,DEN,29,6,16,16,0,0,0,0,0,0,0,0,90,1083,5,0,0.0,0,
TE,Travis Kelce\KelcTr00,AFC,KAN,27,3,16,15,0,0,0,0,0,1,-5,0,85,1125,4,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
TE,Greg Olsen\OlseGr00,NFC,CAR,31,9,16,16,0,0,0,0,0,0,0,0,80,1073,3,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
TE,Jimmy Graham\GrahJi00,NFC,SEA,30,6,16,15,0,0,0,0,0,1,0,0,65,923,6,0,0.0,0,
TE,Jordan Reed%\ReedJo02,NFC,WAS,26,3,12,8,0,0,0,0,0,0,0,0,66,686,6,0,0.0,0,
TE,Delanie Walker\WalkHu00,AFC,TEN,32,10,15,9,0,0,0,0,0,2,11,0,65,800,7,0,0.0,0,
LT,Tyron Smith\SmitTy00,NFC,DAL,26,5,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
LT,Joe Thomas\ThomJo28,AFC,CLE,32,9,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. FW: 1st Tm
T,Donald Penn%\PennDo20,AFC,OAK,33,9,16,16,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0,PFW: 1st Tm All-Conf.
T,David Bakhtiari\BakhDa00,NFC,GNB,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm PFF: 2nd Tm
T,Jason Peters %\PeteJa21,NFC,PHI,34,12,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
T,Andrew Whitworth\WhitAn20,AFC,CIN,35,10,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
LG,Kelechi Osemele\OsemKe00,AFC,OAK,27,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
LG,Zack Martin\MartZa00,NFC,DAL,26,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm
G,Marshal Yanda %\YandMa20,AFC,BAL,32,9,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm SN: 1st Tm
G,T.J. Lang%\LangT.20,NFC,GNB,29,7,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf.
G,Richie Incognito\IncoRi20,AFC,BUF,33,10,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Brandon Scherff%\ScheBr00,NFC,WAS,25,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Josh Sitton\SittJo20,NFC,CHI,30,8,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
G,Trai Turner\TurnTr01,NFC,CAR,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Travis Frederick\FredTr00,NFC,DAL,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
C,Rodney Hudson\HudsRo00,AFC,OAK,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf.
C,Alex Mack%\MackAl20,NFC,ATL,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm PFF: 2nd Tm
C,Jason Kelce\KelcJa00,NFC,PHI,29,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Maurkice Pouncey%\PounMa20,AFC,PIT,27,6,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
C,Jeremy Zuttah\ZuttJe20,AFC,BAL,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
RG,David DeCastro\DeCaDa00,AFC,PIT,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm
RT,Trent Williams\WillTr21,NFC,WAS,28,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. PFF: 1st Tm SN: 1st Tm
RT,Taylor Lewan\LewaTa00,AFC,TEN,25,2,16,16,0,0,0,0,0,0,0,0,1,10,1,0,0.0,0,
DE,Khalil Mack%\MackKh00,AFC,OAK,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,54,11.0,1,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DE,Jadeveon Clowney\ClowJa00,AFC,HOU,23,2,14,14,0,0,0,0,0,0,0,0,0,0,0,40,6.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm
DE,Vic Beasley%\BeasVi00,NFC,ATL,24,1,16,12,0,0,0,0,0,0,0,0,0,0,0,32,15.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm
DE,Cliff Avril\AvriCl99,NFC,SEA,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,20,11.5,0,PFW: 1st Tm All-Conf.
DE,Cameron Wake\WakeCa00,AFC,MIA,34,7,16,11,0,0,0,0,0,0,0,0,0,0,0,22,11.5,1,AP: 2nd Tm
DE,Michael Bennett\BennMi99,NFC,SEA,31,7,11,11,0,0,0,0,0,0,0,0,0,0,0,24,5.0,0,
DE,Carlos Dunlap\DunlCa99,AFC,CIN,27,6,16,16,0,0,0,0,0,0,0,0,0,0,0,30,8.0,0,
DE,Everson Griffen\GrifEv99,NFC,MIN,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,36,8.0,0,
DE,Leonard Williams\WillLe02,AFC,NYJ,22,1,16,16,0,0,0,0,0,0,0,0,0,0,0,36,7.0,0,
DT,Aaron Donald%\DonaAa00,NFC,LAR,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,36,8.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
DT,Geno Atkins\AtkiGe99,AFC,CIN,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,21,9.0,0,PFW: 1st Tm All-Conf. SN: 1st Tm
DT,Ndamukong Suh\SuhxNd99,AFC,MIA,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,41,5.0,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
DT,Gerald McCoy\McCoGe99,NFC,TAM,28,6,15,15,0,0,0,0,0,0,0,0,0,0,0,26,7.0,0,AP: 2nd Tm
DT,Jurrell Casey\CaseJu00,AFC,TEN,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,31,5.0,0,
DT,Fletcher Cox\CoxxFl00,NFC,PHI,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,27,6.5,0,
DT,Linval Joseph\JoseLi99,NFC,MIN,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,37,4.0,0,
DT,Kyle Williams\WillKy20,AFC,BUF,33,10,15,15,0,0,0,0,0,0,0,0,0,0,0,42,5.0,0,
OLB,Von Miller\MillVo00,AFC,DEN,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,62,13.5,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm
OLB,Lorenzo Alexander\AlexLo99,AFC,BUF,33,9,16,16,0,0,0,0,0,0,0,0,0,0,0,56,12.5,1,PFW: 1st Tm All-Conf. AP: 2nd Tm
OLB,K.J. Wright\WrigK.00,NFC,SEA,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,72,4.0,0,PFF: 2nd Tm
OLB,Thomas Davis\DaviTh20,NFC,CAR,33,11,16,16,0,0,0,0,0,0,0,0,0,0,0,73,2.5,3,
OLB,Brian Orakpo\OrakBr99,AFC,TEN,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,38,10.5,0,
MLB,Bobby Wagner\WagnBo00,NFC,SEA,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,85,4.5,1,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
MLB,Ryan Shazier\ShazRy00,AFC,PIT,24,2,13,12,0,0,0,0,0,0,0,0,0,0,0,55,3.5,3,
LB,Luke Kuechly%\KuecLu00,NFC,CAR,25,4,10,10,0,0,0,0,0,0,0,0,0,0,0,71,2.0,1,AP: 2nd Tm PFF: 1st Tm SN: 1st Tm
LB,Sean Lee\LeexSe99,NFC,DAL,30,6,15,15,0,0,0,0,0,0,0,0,0,0,0,93,0.0,0,AP: 1st Tm PFF: 1st Tm
LB,Dont'a Hightower %\HighDo01,AFC,NWE,26,4,13,13,0,0,0,0,0,0,0,0,0,0,0,31,2.5,0,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
LB,Ryan Kerrigan%\KerrRy00,NFC,WAS,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,26,11.0,0,PFW: 1st Tm All-Conf.
LB,Zach Brown\BrowZa00,AFC,BUF,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,97,4.0,1,AP: 2nd Tm
LB,C.J. Mosley%\MoslC.00,AFC,BAL,24,2,14,14,0,0,0,0,0,0,0,0,0,0,0,56,0.0,4,AP: 2nd Tm
LB,Anthony Barr\BarrAn00,NFC,MIN,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,37,2.0,0,
CB,Aqib Talib\TaliAq99,AFC,DEN,30,8,13,13,0,0,0,0,0,0,0,0,0,0,0,32,0.0,3,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
CB,Marcus Peters %\PeteMa00,AFC,KAN,23,1,15,15,0,0,0,0,0,0,0,0,0,0,0,35,0.0,6,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
CB,Chris Harris Jr.\HarrCh01,AFC,DEN,27,5,16,15,0,0,0,0,0,0,0,0,0,0,0,57,0.0,2,AP: 1st Tm PFF: 1st Tm
CB,Janoris Jenkins\JenkJa03,NFC,NYG,28,4,15,15,0,0,0,0,0,0,0,0,0,0,0,44,1.0,3,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
CB,Patrick Peterson\PetePa00,NFC,ARI,26,5,16,16,0,0,0,0,0,0,0,0,0,0,0,45,0.0,3,PFW: 1st Tm All-Conf.
CB,Casey Hayward\HaywCa00,AFC,SDG,27,4,16,14,0,0,0,0,0,0,0,0,0,0,0,51,0.0,7,AP: 2nd Tm PFF: 2nd Tm
CB,Stephon Gilmore\GilmSt00,AFC,BUF,26,4,15,15,0,0,0,0,0,0,0,0,0,0,0,42,0.0,5,
CB,Xavier Rhodes\RhodXa00,NFC,MIN,26,3,14,14,0,0,0,0,0,0,0,0,0,0,0,44,0.0,5,
CB,Richard Sherman\SherRi00,NFC,SEA,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,38,0.0,4,
SS,Landon Collins\CollLa00,NFC,NYG,22,1,16,16,0,0,0,0,0,0,0,0,0,0,0,100,4.0,5,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
SS,Eric Berry %\BerrEr99,AFC,KAN,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,62,0.0,4,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
SS,Darian Stewart\StewDa00,AFC,DEN,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,55,0.0,3,
FS,Devin McCourty%\McCoDe99,AFC,NWE,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,67,0.0,1,PFW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm
FS,Reggie Nelson\NelsRe99,AFC,OAK,33,9,16,16,0,0,0,0,0,0,0,0,0,0,0,50,0.0,5,
FS,Harrison Smith\SmitHa00,NFC,MIN,27,4,14,14,0,0,0,0,0,0,0,0,0,0,0,69,2.0,0,
LS,Morgan Cox\CoxxMo00,AFC,BAL,30,6,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,
LS,Jake McQuaide\McQuJa00,NFC,LAR,29,5,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,
S,Eric Weddle\WeddEr99,AFC,BAL,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,48,1.0,4,PFF: 1st Tm
S,Ha Ha Clinton-Dix\ClinHa00,NFC,GNB,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,62,0.5,5,PFW: 1st Tm All-Conf. AP: 2nd Tm
RS,Cordarrelle Patterson\PattCo00,NFC,MIN,25,3,16,8,0,0,0,0,0,7,43,0,52,453,2,4,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm
K,Justin Tucker\TuckJu00,AFC,BAL,27,4,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm
K,Matt Bryant%\bryanmat01,NFC,ATL,41,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. PFF: 2nd Tm
K,Matt Prater\PratMa20,NFC,DET,32,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
P,Johnny Hekker\HekkJo00,NFC,LAR,26,4,16,0,1,2,4,0,0,0,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm
P,Pat McAfee%\McAfPa44,AFC,IND,29,7,16,0,1,1,35,0,0,1,0,0,0,0,0,0,0.0,0,PFW: 1st Tm All-Conf. PFF: 1st Tm SN: 1st Tm
P,Dustin Colquitt\ColqDu20,AFC,KAN,34,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
ST,Matthew Slater%\SlatMa00,AFC,NWE,31,8,13,0,0,0,0,0,0,1,5,0,0,0,0,4,0.0,0,PFW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm
ST,Dwayne Harris\HarrDw00,NFC,NYG,29,5,16,1,0,0,0,0,0,0,0,0,1,13,1,8,0.0,0,PFW: 1st Tm All-Conf.
ST,D.J. Alexander\AlexD.00,AFC,KAN,25,1,16,1,0,0,0,0,0,0,0,0,0,0,0,14,0.0,0,
